order_id,customer_id,product_id,date_id,region_id,order_quantity,order_amount
2986,100212,200055,20230606,21,4,2063.91
2987,100279,200023,20231030,12,1,3015.31
2988,100507,200047,20250501,14,2,5737.28
2989,100586,200117,20250928,8,2,25269.18
2990,100104,200025,20240711,7,1,13359.87
2991,100038,200059,20260104,2,3,1769.61
2992,100442,200001,20240320,5,1,10751.98
2993,100421,200065,20250710,2,1,6737.04
2994,100373,200014,20240715,6,2,28374.89
2995,100414,200113,20250111,7,1,9949.26
2996,100016,200008,20250227,2,1,9981.64
2997,100449,200047,20240416,15,1,5430.8
2998,100595,200019,20251108,15,1,7257.76
2999,100192,200004,20240401,7,2,24848.24
3000,100310,200102,20240104,4,1,9279.66
3001,100187,200094,20230826,1,1,10757.24
3002,100562,200076,20231219,4,1,11822.96
3003,100486,200070,20260221,17,1,11451.56
3004,100431,200033,20230401,16,1,6865.8
3005,100521,200030,20230221,2,1,13492.02
3006,100337,200116,20240910,5,1,14926.65
3007,100363,200048,20260114,3,2,12236.37
3008,100396,200090,20240311,17,1,9096.92
3009,100443,200019,20240723,14,1,6442.01
3010,100487,200088,20240306,16,1,5736.65
3011,100306,200075,20250218,5,1,29125.79
3012,100395,200083,20230815,10,1,4386.29
3013,100589,200112,20250809,9,2,23601.89
3014,100139,200119,20260103,2,2,26349.42
3015,100206,200101,20230219,12,2,8058.23
3016,100384,200031,20240711,15,1,9270.53
3017,100564,200004,20240720,14,2,23290.4
3018,100349,200001,20250517,20,2,14008.98
3019,100127,200068,20230606,2,1,19796.62
3020,100089,200003,20241023,9,1,16229.39
3021,100463,200075,20240919,1,1,9346.79
3022,100113,200054,20260123,4,4,16787.3
3023,100090,200046,20250903,13,1,5850.21
3024,100436,200042,20240217,9,1,3222.81
3025,100196,200023,20230811,12,2,15431.76
3026,100094,200059,20241109,19,2,2116.83
3027,100298,200027,20241223,5,1,27447.0
3028,100019,200035,20240709,7,1,15669.06
3029,100399,200078,20240806,4,3,3064.59
3030,100477,200086,20250511,13,2,13645.75
3031,100020,200060,20240220,5,3,8228.25
3032,100588,200054,20240622,6,1,5678.43
3033,100428,200117,20250816,2,1,9262.13
3034,100009,200079,20251226,7,1,2781.12
3035,100027,200006,20250515,12,1,5668.16
3036,100187,200089,20250321,11,1,7600.97
3037,100123,200066,20241029,9,1,9510.03
3038,100307,200085,20240502,5,1,10369.18
3039,100233,200032,20240211,20,1,6674.28
3040,100388,200015,20230728,7,2,18938.19
3041,100421,200065,20251017,5,1,6435.52
3042,100289,200031,20250308,18,2,23452.33
3043,100402,200085,20231120,7,1,3493.91
3044,100134,200045,20230301,13,2,5555.98
3045,100308,200077,20250525,3,1,1282.08
3046,100055,200046,20230707,17,2,9239.63
3047,100042,200051,20260113,10,2,24937.17
3048,100405,200114,20251114,2,2,25456.25
3049,100263,200050,20230116,8,2,14229.92
3050,100515,200082,20230123,18,1,2260.49
3051,100364,200007,20240111,19,1,5888.2
3052,100030,200090,20250613,11,1,9516.61
3053,100006,200004,20230217,11,2,12755.64
3054,100589,200018,20250213,4,1,15192.41
3055,100582,200016,20250625,14,2,13141.66
3056,100187,200011,20250622,14,2,33185.13
3057,100383,200040,20241114,9,2,24710.47
3058,100392,200084,20240727,4,2,4224.21
3059,100047,200055,20230720,1,2,5293.38
3060,100480,200047,20241015,21,1,7353.42
3061,100373,200110,20231113,5,2,20549.21
3062,100354,200065,20241027,5,1,17723.39
3063,100105,200047,20241205,2,1,5832.29
3064,100366,200088,20231116,12,1,13070.65
3065,100424,200027,20251008,2,2,36321.0
3066,100348,200063,20250122,13,2,1816.1
3067,100025,200012,20240609,9,2,29835.12
3068,100588,200047,20231120,5,1,12681.25
3069,100522,200001,20240618,7,2,15473.14
3070,100181,200038,20230516,6,1,7880.3
3071,100342,200010,20230208,18,2,4265.83
3072,100038,200100,20240802,9,2,15220.63
3073,100159,200027,20250503,14,1,10317.56
3074,100042,200120,20251001,19,2,6034.51
3075,100334,200004,20230905,5,1,12537.57
3076,100137,200076,20251125,20,1,3688.63
3077,100390,200085,20260103,3,2,3287.13
3078,100253,200072,20230929,9,1,5615.78
3079,100340,200032,20241231,3,1,10085.19
3080,100375,200114,20230816,10,1,6381.11
3081,100015,200108,20241009,5,1,4475.57
3082,100237,200073,20241120,10,1,14212.58
3083,100172,200003,20241005,11,2,18250.4
3084,100076,200057,20250319,9,4,4300.37
3085,100558,200029,20230430,9,1,23708.43
3086,100110,200044,20231112,19,1,3558.07
3087,100472,200039,20230402,15,2,9270.6
3088,100161,200030,20240217,17,1,15589.6
3089,100201,200045,20250702,5,2,31356.06
3090,100233,200019,20230319,13,2,11987.71
3091,100062,200069,20240210,18,1,13058.34
3092,100565,200040,20231204,4,2,10791.17
3093,100423,200013,20250912,9,1,5541.41
3094,100482,200092,20240806,14,1,3362.67
3095,100392,200115,20241220,15,1,3107.6
3096,100382,200014,20240922,13,2,22264.92
3097,100491,200068,20240424,7,1,15043.8
3098,100471,200015,20241111,6,2,46043.41
3099,100581,200082,20230227,9,1,1765.35
3100,100323,200088,20240705,11,1,12473.23
3101,100195,200092,20231219,4,1,4102.68
3102,100314,200092,20250313,21,1,6416.63
3103,100274,200111,20230718,13,1,4708.83
3104,100282,200008,20241225,5,1,6354.1
3105,100462,200058,20250524,11,4,4948.28
3106,100342,200082,20250501,5,3,2330.32
3107,100226,200042,20241113,12,1,16392.47
3108,100270,200057,20240325,16,3,6602.14
3109,100459,200118,20260305,17,2,7335.95
3110,100575,200007,20241117,2,1,8890.64
3111,100329,200062,20230604,5,4,4993.93
3112,100511,200089,20250424,8,1,18991.54
3113,100088,200114,20230821,4,2,12877.2
3114,100354,200110,20251220,16,1,17052.58
3115,100373,200092,20250715,11,1,9941.81
3116,100267,200015,20240619,14,1,7238.15
3117,100284,200047,20231115,4,2,18567.65
3118,100162,200119,20240325,12,1,8865.97
3119,100478,200062,20240925,9,1,3921.16
3120,100231,200065,20230718,6,1,4390.74
3121,100457,200106,20260225,10,1,5711.39
3122,100176,200078,20250620,9,3,12835.76
3123,100360,200073,20230403,1,1,10307.94
3124,100361,200064,20240311,7,1,13042.62
3125,100236,200110,20240201,3,2,22258.97
3126,100259,200040,20240916,8,2,15267.8
3127,100011,200065,20250306,6,1,5315.74
3128,100103,200104,20250311,11,2,13315.99
3129,100035,200094,20240805,5,1,5268.24
3130,100267,200107,20240522,8,1,15660.82
3131,100159,200010,20240820,2,1,4143.23
3132,100148,200082,20250706,5,2,17124.72
3133,100068,200065,20230614,4,1,5688.56
3134,100300,200028,20240906,3,1,27706.27
3135,100268,200106,20240817,7,2,16688.07
3136,100379,200089,20231027,1,1,12112.14
3137,100259,200011,20241111,11,1,9252.58
3138,100280,200068,20250407,1,1,3972.27
3139,100546,200063,20230426,19,2,2652.1
3140,100137,200046,20241012,5,1,9781.72
3141,100056,200119,20260113,13,2,10670.62
3142,100578,200108,20260102,11,1,12005.61
3143,100307,200048,20250410,5,1,11167.69
3144,100439,200024,20230111,8,1,9715.46
3145,100136,200011,20260114,15,2,14717.46
3146,100227,200045,20250122,19,2,12097.5
3147,100547,200059,20250805,17,4,1377.63
3148,100553,200067,20240525,20,1,10021.79
3149,100342,200053,20240201,9,4,2968.15
3150,100210,200078,20231213,4,3,2030.16
3151,100103,200037,20230611,13,1,15009.45
3152,100057,200072,20260204,6,1,24892.89
3153,100073,200020,20230731,4,1,9313.9
3154,100022,200076,20240306,11,1,8394.69
3155,100075,200016,20250801,13,2,17137.76
3156,100119,200093,20241022,7,1,3810.99
3157,100167,200077,20250102,7,2,10162.3
3158,100104,200071,20240119,20,1,6522.59
3159,100509,200024,20240512,20,1,5279.1
3160,100597,200044,20240517,3,1,7364.46
3161,100422,200029,20240912,2,1,9557.91
3162,100305,200043,20250528,5,2,18150.57
3163,100081,200064,20260103,18,1,13844.22
3164,100067,200056,20240227,2,3,2167.68
3165,100089,200030,20230905,5,1,30598.0
3166,100221,200036,20230417,18,1,8893.09
3167,100568,200114,20250605,1,1,7730.47
3168,100189,200054,20250619,17,3,3179.78
3169,100253,200080,20250419,18,2,509.61
3170,100544,200035,20260325,1,2,42617.99
3171,100546,200072,20230725,19,1,3010.32
3172,100035,200118,20250321,4,2,11192.41
3173,100341,200046,20250613,1,1,6160.59
3174,100183,200044,20250819,6,1,9641.17
3175,100182,200104,20251106,11,1,12428.92
3176,100496,200016,20230107,19,2,4201.92
3177,100073,200022,20250709,4,1,5927.52
3178,100315,200082,20231209,8,1,6203.34
3179,100122,200118,20240518,18,1,9054.3
3180,100397,200091,20240808,5,1,14658.98
3181,100007,200018,20230104,17,2,14565.71
3182,100251,200089,20241114,2,1,12710.09
3183,100505,200053,20230915,6,3,5547.68
3184,100580,200099,20250819,4,1,7456.46
3185,100028,200105,20250326,2,2,33241.23
3186,100233,200050,20250720,4,2,18985.09
3187,100304,200050,20250419,10,1,11010.61
3188,100519,200018,20240622,3,1,14075.57
3189,100294,200033,20240604,11,1,10876.35
3190,100172,200045,20231028,4,1,5381.15
3191,100440,200077,20240125,6,1,3391.86
3192,100320,200048,20241010,20,2,14389.35
3193,100128,200080,20231008,4,2,10582.3
3194,100030,200118,20251219,7,2,55168.76
3195,100315,200077,20250719,10,1,6943.47
3196,100429,200091,20241015,8,1,3609.71
3197,100376,200057,20250605,10,1,3238.95
3198,100162,200079,20250328,8,3,25887.21
3199,100428,200120,20231113,20,1,11117.18
3200,100122,200067,20240302,9,1,19313.93
3201,100329,200017,20241030,6,1,15394.38
3202,100291,200018,20241222,11,2,19185.51
3203,100248,200088,20250808,9,1,18303.23
3204,100519,200091,20230815,17,1,2318.56
3205,100382,200119,20250411,2,2,8965.83
3206,100377,200108,20230509,5,2,25301.45
3207,100540,200108,20231018,5,1,6601.19
3208,100103,200036,20240116,18,1,7911.08
3209,100127,200050,20250510,10,1,13107.04
3210,100178,200060,20230206,7,2,1247.94
3211,100349,200049,20241125,13,1,4678.26
3212,100161,200107,20240223,8,1,15797.72
3213,100112,200007,20230717,16,2,5413.12
3214,100168,200012,20250703,7,1,14058.78
3215,100054,200086,20251121,6,2,8656.08
3216,100321,200040,20250531,17,2,13898.44
3217,100316,200113,20260316,8,2,17475.27
3218,100194,200079,20231120,4,1,1667.7
3219,100283,200099,20241026,1,1,3352.74
3220,100426,200102,20241223,5,1,21626.19
3221,100583,200041,20230904,1,1,5795.94
3222,100471,200096,20250510,6,1,23475.04
3223,100169,200084,20230310,16,1,1642.19
3224,100357,200102,20241001,19,1,4908.77
3225,100015,200016,20231111,4,1,15941.25
3226,100399,200060,20260321,9,1,1683.09
3227,100521,200010,20240909,9,1,5260.83
3228,100101,200072,20241130,6,1,6211.33
3229,100083,200060,20260129,9,3,1061.17
3230,100303,200050,20230516,8,2,12040.77
3231,100541,200110,20260201,2,2,13281.78
3232,100361,200006,20231218,9,1,4200.03
3233,100432,200108,20231202,7,1,14138.21
3234,100173,200011,20250425,9,2,17402.17
3235,100466,200105,20230303,7,2,25565.76
3236,100553,200034,20250102,2,1,6643.75
3237,100134,200084,20240928,9,3,1504.89
3238,100315,200004,20240329,11,1,6962.52
3239,100201,200118,20230122,4,2,29911.5
3240,100063,200002,20250611,1,2,20525.46
3241,100560,200028,20240501,12,2,27198.9
3242,100241,200091,20260322,6,1,20740.05
3243,100084,200089,20240610,19,1,6682.33
3244,100285,200012,20241219,10,1,13857.7
3245,100011,200060,20250205,5,1,1161.39
3246,100527,200077,20231215,17,3,9085.31
3247,100587,200057,20230819,1,2,3779.52
3248,100222,200004,20240308,2,2,12263.41
3249,100173,200113,20250730,17,2,11506.41
3250,100102,200068,20230823,15,1,6156.28
3251,100326,200042,20250321,15,2,21237.78
3252,100372,200102,20250819,3,1,16336.4
3253,100583,200025,20230708,12,2,12571.79
3254,100557,200039,20230720,3,1,12352.25
3255,100296,200002,20241002,8,2,15441.18
3256,100569,200069,20240731,11,1,8525.93
3257,100539,200044,20240722,21,2,4905.82
3258,100421,200113,20251110,18,2,25596.17
3259,100406,200020,20251106,4,2,27613.94
3260,100555,200001,20250222,9,1,9721.39
3261,100120,200111,20230406,18,1,2215.45
3262,100594,200084,20240524,11,2,6972.96
3263,100549,200026,20260106,16,1,9282.05
3264,100549,200032,20230528,16,2,9991.38
3265,100175,200075,20230306,15,1,4671.45
3266,100436,200032,20241017,10,2,51090.1
3267,100066,200003,20240724,3,1,13637.65
3268,100540,200078,20251016,5,1,860.1
3269,100185,200105,20260201,2,2,14487.08
3270,100312,200081,20241107,1,1,7456.73
3271,100060,200002,20250228,1,1,9237.43
3272,100136,200102,20260203,18,2,9004.88
3273,100290,200113,20230406,5,1,6745.82
3274,100399,200001,20240123,3,2,25713.14
3275,100271,200008,20240722,20,2,16378.71
3276,100253,200100,20250207,5,1,10445.21
3277,100419,200033,20250522,2,2,23181.61
3278,100351,200016,20231209,8,2,10344.52
3279,100461,200041,20240408,9,2,21728.92
3280,100536,200083,20240303,2,3,21431.64
3281,100227,200035,20240521,2,1,13188.49
3282,100059,200038,20250724,1,1,15983.66
3283,100447,200098,20230314,21,1,2501.37
3284,100540,200047,20230519,9,2,19180.19
3285,100531,200024,20241123,13,1,4951.77
3286,100327,200108,20250822,9,1,17847.45
3287,100153,200062,20250110,19,4,4374.29
3288,100509,200106,20250121,14,1,12507.18
3289,100360,200053,20250528,13,1,1140.44
3290,100042,200092,20230102,3,1,8480.72
3291,100485,200047,20260204,13,1,7548.14
3292,100340,200084,20231201,4,3,4107.59
3293,100407,200048,20241022,7,2,10815.94
3294,100196,200085,20231224,19,2,3336.88
3295,100509,200068,20260313,3,1,28076.83
3296,100356,200081,20230824,9,2,2593.64
3297,100318,200037,20240825,3,2,39049.14
3298,100119,200090,20250928,1,1,15909.25
3299,100335,200007,20230204,10,2,11929.4
3300,100594,200072,20230501,1,1,13541.88
3301,100157,200067,20230130,5,1,19798.7
3302,100005,200113,20260215,9,1,13024.61
3303,100284,200037,20230204,19,1,3273.77
3304,100421,200072,20250219,17,1,9887.59
3305,100237,200119,20251015,10,2,17250.61
3306,100352,200107,20240710,2,2,34516.34
3307,100082,200105,20240520,8,2,42036.97
3308,100401,200004,20240503,5,2,14817.34
3309,100075,200053,20231230,19,2,2769.62
3310,100300,200079,20230810,1,2,14177.13
3311,100238,200086,20240626,19,2,1321.52
3312,100001,200055,20241215,2,1,768.22
3313,100517,200055,20240603,5,4,14805.55
3314,100220,200109,20240315,8,1,7095.28
3315,100117,200021,20230721,20,2,8135.71
3316,100565,200109,20260313,13,2,8369.57
3317,100327,200101,20230603,7,2,10309.95
3318,100063,200042,20240616,4,2,17001.24
3319,100353,200082,20230328,5,2,11249.98
3320,100279,200004,20241004,18,2,18234.0
3321,100452,200117,20251127,5,1,8282.5
3322,100397,200062,20241117,2,3,7239.11
3323,100155,200107,20250912,12,1,11962.98
3324,100002,200006,20250822,3,1,15989.07
3325,100466,200007,20241002,16,2,15695.4
3326,100470,200105,20250827,9,2,31988.26
3327,100332,200022,20231223,18,2,14225.56
3328,100073,200005,20250829,18,2,11131.08
3329,100326,200049,20240911,9,2,11545.78
3330,100240,200035,20250103,5,1,26424.46
3331,100153,200025,20230513,6,1,6719.43
3332,100316,200026,20250714,2,1,17014.86
3333,100546,200016,20231127,13,2,16574.49
3334,100332,200098,20231111,21,1,11152.65
3335,100037,200013,20250210,7,2,21599.12
3336,100379,200020,20260120,8,2,20326.32
3337,100298,200040,20241020,4,2,21461.39
3338,100571,200022,20241208,11,1,4653.09
3339,100557,200059,20240524,15,4,3892.77
3340,100149,200008,20240704,6,1,18230.63
3341,100030,200092,20240803,4,1,20064.92
3342,100476,200029,20240518,3,1,6915.03
3343,100254,200084,20240731,17,2,8921.7
3344,100280,200119,20250630,16,1,15033.67
3345,100528,200053,20240410,8,2,7983.94
3346,100211,200077,20250908,10,1,6552.98
3347,100216,200004,20250715,16,1,11284.46
3348,100374,200114,20241029,16,1,4137.61
3349,100556,200061,20230612,1,3,4629.9
3350,100371,200086,20240111,4,2,4050.57
3351,100500,200107,20251207,4,2,41283.4
3352,100573,200119,20230219,20,1,4138.57
3353,100276,200098,20260121,7,1,20015.42
3354,100012,200089,20250831,16,1,13746.27
3355,100329,200107,20260110,18,1,8496.67
3356,100161,200022,20230217,16,1,8995.0
3357,100421,200039,20230831,10,1,17746.32
3358,100579,200060,20241201,10,1,3521.06
3359,100429,200042,20250315,8,1,14443.44
3360,100585,200061,20240730,11,4,2791.1
3361,100581,200003,20250625,5,1,14705.44
3362,100099,200059,20240816,6,4,1509.17
3363,100248,200017,20230710,4,1,11162.36
3364,100103,200113,20231219,1,2,17469.51
3365,100584,200043,20251125,19,2,11661.86
3366,100356,200113,20250218,4,2,10940.03
3367,100393,200082,20260110,9,1,6689.81
3368,100543,200028,20260323,8,2,15380.07
3369,100538,200008,20241009,12,2,23778.22
3370,100403,200072,20260218,11,1,6648.31
3371,100481,200010,20250105,6,2,21743.5
3372,100480,200035,20250928,11,1,14739.37
3373,100585,200065,20231230,14,1,10544.36
3374,100128,200060,20240614,16,1,707.83
3375,100078,200093,20231227,7,1,4926.31
3376,100598,200106,20230903,8,2,15707.41
3377,100034,200022,20250106,10,1,12619.95
3378,100003,200107,20240606,1,1,11566.79
3379,100329,200108,20251030,15,1,8663.13
3380,100126,200034,20230420,19,1,11513.98
3381,100246,200053,20230329,20,4,2186.85
3382,100562,200068,20240825,8,1,11294.11
3383,100390,200113,20231012,8,2,20866.78
3384,100164,200010,20250804,1,1,3704.64
3385,100074,200049,20230330,18,2,6075.78
3386,100384,200007,20250126,8,1,8617.98
3387,100550,200042,20231230,8,2,8492.14
3388,100580,200014,20230417,7,2,17951.77
3389,100296,200059,20230828,7,3,6315.08
3390,100576,200076,20241130,8,3,40958.81
3391,100171,200078,20250724,19,3,18373.39
3392,100366,200023,20231017,21,1,8708.96
3393,100411,200060,20240220,6,1,2415.24
3394,100496,200046,20240408,7,1,4139.11
3395,100255,200054,20240827,2,3,1708.4
3396,100568,200048,20260307,8,1,6018.27
3397,100223,200017,20240623,14,1,11221.47
3398,100259,200069,20230919,8,1,15257.84
3399,100346,200100,20230127,13,2,7758.91
3400,100240,200104,20250623,19,2,9926.05
3401,100595,200020,20230627,11,2,11772.07
3402,100433,200081,20230721,10,3,14214.57
3403,100516,200054,20240922,13,1,313.98
3404,100316,200094,20231111,17,1,11505.05
3405,100096,200003,20250403,9,2,36101.69
3406,100290,200031,20230614,7,2,38498.77
3407,100203,200065,20260306,2,1,5269.22
3408,100414,200088,20240904,1,1,4569.5
3409,100046,200093,20230930,2,1,10349.71
3410,100319,200011,20230903,10,1,4624.53
3411,100394,200088,20240205,3,1,9525.51
3412,100324,200072,20230907,4,1,8229.75
3413,100549,200081,20231025,4,2,16869.62
3414,100039,200112,20241002,12,1,3713.04
3415,100109,200069,20260323,15,1,3264.12
3416,100256,200095,20250320,19,1,9956.23
3417,100048,200009,20240926,20,2,17136.34
3418,100296,200015,20230124,4,2,22432.23
3419,100134,200111,20231005,1,2,23671.07
3420,100042,200062,20230922,2,1,1289.58
3421,100581,200014,20231027,3,1,8486.05
3422,100154,200101,20260331,7,2,11966.57
3423,100401,200030,20250303,5,2,41148.73
3424,100138,200046,20231115,14,2,4730.96
3425,100170,200110,20250906,19,2,8606.99
3426,100543,200094,20230401,7,1,2509.16
3427,100156,200078,20230527,14,1,808.45
3428,100523,200116,20231231,1,2,15606.86
3429,100051,200014,20230417,3,2,9648.15
3430,100030,200101,20250818,4,2,21924.52
3431,100064,200027,20240127,21,2,13362.32
3432,100302,200020,20250226,15,2,19579.83
3433,100308,200089,20250321,1,1,3348.38
3434,100207,200090,20240623,3,1,9566.12
3435,100021,200046,20260220,14,2,11840.18
3436,100010,200036,20250322,2,2,47029.6
3437,100445,200023,20231226,7,2,18085.72
3438,100011,200070,20230509,19,1,5321.6
3439,100265,200034,20250924,9,1,14346.25
3440,100315,200074,20250126,11,1,7749.67
3441,100223,200036,20260124,1,2,32147.45
3442,100048,200117,20250301,6,2,14413.62
3443,100114,200102,20251103,17,1,13178.74
3444,100591,200039,20241124,9,2,31967.43
3445,100346,200052,20240404,6,2,5384.09
3446,100323,200104,20250930,16,1,17789.5
3447,100131,200031,20241228,12,1,22796.82
3448,100473,200009,20230811,10,1,3451.84
3449,100468,200085,20260112,7,1,3578.51
3450,100441,200053,20250124,5,2,7037.83
3451,100331,200076,20231018,6,1,1265.28
3452,100024,200119,20230513,7,1,14207.81
3453,100177,200071,20240108,19,1,7473.45
3454,100594,200001,20240102,9,2,10984.3
3455,100238,200057,20230317,4,1,1923.28
3456,100313,200109,20241213,11,1,12112.44
3457,100527,200098,20250723,19,1,2407.09
3458,100234,200077,20231028,4,3,21592.24
3459,100409,200064,20240518,8,1,3308.51
3460,100124,200048,20231206,7,1,10907.57
3461,100106,200065,20250401,17,1,18535.7
3462,100030,200095,20250829,10,1,16333.12
3463,100516,200106,20260119,2,2,24810.08
3464,100135,200049,20231122,18,1,4441.59
3465,100449,200070,20250315,5,1,13652.65
3466,100249,200110,20230921,2,2,6967.55
3467,100131,200082,20230502,15,3,9635.57
3468,100495,200041,20230730,21,2,7958.96
3469,100435,200045,20250317,8,2,20816.22
3470,100467,200028,20241128,6,1,14625.15
3471,100186,200042,20250506,14,2,20752.7
3472,100575,200084,20250926,16,3,24009.3
3473,100550,200082,20230715,9,3,8573.16
3474,100005,200093,20250423,6,1,17212.6
3475,100233,200011,20240924,5,2,32316.2
3476,100292,200046,20240722,15,1,7125.8
3477,100046,200041,20251203,21,2,7367.41
3478,100184,200109,20250223,20,1,4500.37
3479,100277,200100,20241108,10,2,25105.21
3480,100283,200070,20240530,8,1,13968.5
3481,100296,200115,20241023,21,1,5184.7
3482,100371,200103,20251007,11,2,26736.62
3483,100240,200097,20230911,19,1,2646.95
3484,100537,200043,20230103,3,1,3759.57
3485,100019,200083,20250413,12,1,2929.93
3486,100034,200062,20251126,4,4,19030.29
3487,100327,200094,20250821,13,1,3960.76
3488,100469,200090,20231129,2,1,8354.68
3489,100175,200064,20240817,5,1,23624.89
3490,100208,200071,20231026,5,1,3775.63
3491,100335,200075,20240830,4,1,6329.71
3492,100217,200042,20230111,5,1,4045.44
3493,100593,200099,20230517,14,1,4780.9
3494,100009,200111,20251222,16,2,7693.87
3495,100015,200080,20230720,7,1,6293.12
3496,100383,200022,20240418,9,1,10646.91
3497,100445,200044,20230419,15,2,17526.28
3498,100052,200109,20231208,4,2,17243.44
3499,100365,200077,20240823,3,3,8141.55
3500,100442,200019,20230610,9,1,8655.86
3501,100117,200038,20250921,18,1,7062.54
3502,100445,200048,20240902,7,1,8914.39
3503,100254,200056,20230726,16,4,4517.49
3504,100441,200055,20230826,10,4,10707.02
3505,100302,200116,20231016,8,2,19606.11
3506,100008,200056,20250417,3,2,1367.98
3507,100551,200049,20230720,7,2,14391.31
3508,100292,200023,20241015,16,1,9409.36
3509,100232,200097,20230703,19,1,5276.52
3510,100116,200079,20230616,3,1,4737.99
3511,100443,200034,20240703,14,2,13316.62
3512,100592,200030,20230922,2,1,16446.15
3513,100581,200011,20250820,4,2,26242.12
3514,100299,200001,20230129,19,2,9713.55
3515,100169,200057,20231114,10,1,2169.87
3516,100262,200076,20230418,9,1,2033.69
3517,100460,200002,20250330,11,2,25508.74
3518,100221,200043,20240119,8,2,5113.92
3519,100314,200053,20250820,12,1,1155.59
3520,100004,200003,20250129,7,2,30905.94
3521,100322,200024,20250409,18,2,9048.3
3522,100272,200071,20240523,6,1,17347.55
3523,100133,200023,20230607,9,1,7119.23
3524,100072,200082,20230618,8,2,9148.79
3525,100536,200071,20240421,15,1,8662.7
3526,100233,200058,20230605,18,2,3007.19
3527,100518,200073,20231024,2,1,8104.12
3528,100055,200004,20260207,11,2,10259.65
3529,100534,200020,20240223,8,1,10386.22
3530,100304,200027,20240712,11,2,21010.56
3531,100079,200015,20241126,2,1,10316.88
3532,100259,200091,20250116,14,1,1989.69
3533,100137,200099,20250531,7,1,20855.69
3534,100081,200075,20240327,18,1,8530.34
3535,100218,200064,20240719,2,1,20180.58
3536,100068,200074,20250705,18,1,13815.95
3537,100093,200048,20230105,8,2,13007.09
3538,100020,200038,20240511,1,1,15795.98
3539,100028,200064,20250331,16,1,23989.34
3540,100410,200098,20260117,14,1,2667.03
3541,100525,200007,20230125,21,2,12484.83
3542,100319,200102,20240508,18,2,18629.42
3543,100591,200103,20231208,3,1,4217.05
3544,100053,200111,20230501,10,2,9619.52
3545,100028,200106,20250120,18,2,19339.07
3546,100263,200072,20230716,21,1,2684.34
3547,100152,200035,20241127,14,2,15459.33
3548,100106,200033,20230503,1,2,22684.92
3549,100200,200114,20241120,4,2,42841.18
3550,100291,200099,20230219,7,1,2519.6
3551,100405,200041,20240531,17,1,10341.89
3552,100062,200051,20240126,6,1,10220.95
3553,100211,200088,20250313,2,1,10524.86
3554,100518,200051,20250517,18,2,6223.37
3555,100133,200105,20241018,6,2,33991.81
3556,100033,200088,20260213,4,1,13112.67
3557,100438,200093,20241026,7,1,7149.24
3558,100243,200080,20240818,6,2,8511.17
3559,100595,200065,20250320,10,1,6571.35
3560,100306,200055,20230517,18,2,1562.62
3561,100321,200055,20250207,18,1,2308.73
3562,100301,200013,20260109,16,1,4052.87
3563,100078,200053,20240827,4,2,3433.0
3564,100236,200114,20250519,21,2,13811.92
3565,100405,200082,20230205,4,3,8870.77
3566,100507,200048,20230212,9,2,4876.43
3567,100287,200001,20250707,4,2,33183.98
3568,100488,200004,20250901,17,2,10287.71
3569,100075,200027,20260315,11,1,15426.53
3570,100398,200031,20230620,20,1,12169.48
3571,100405,200036,20260330,2,1,24530.18
3572,100561,200073,20240113,5,1,6666.31
3573,100343,200066,20250118,12,1,7930.88
3574,100206,200064,20250225,4,1,3395.69
3575,100313,200007,20230613,8,1,16926.18
3576,100182,200010,20250316,12,2,15742.17
3577,100387,200032,20250307,21,2,9455.71
3578,100255,200032,20260108,18,2,14850.85
3579,100478,200068,20250114,2,1,10876.84
3580,100162,200004,20241203,4,2,31421.74
3581,100492,200049,20230910,10,2,19424.49
3582,100462,200001,20260310,8,1,5930.16
3583,100361,200075,20241023,7,1,30952.7
3584,100209,200102,20250306,17,2,15256.52
3585,100449,200032,20250414,7,2,54089.62
3586,100307,200021,20240129,17,2,17384.27
3587,100342,200047,20230817,6,1,4929.45
3588,100544,200110,20260324,10,2,16470.95
3589,100357,200027,20240913,20,1,14391.8
3590,100370,200080,20230709,6,3,6102.83
3591,100020,200074,20250914,7,1,21493.36
3592,100414,200114,20250314,15,2,14947.54
3593,100389,200023,20230724,7,2,21999.92
3594,100324,200120,20260205,15,1,7686.2
3595,100395,200002,20230101,5,1,13062.7
3596,100515,200035,20250912,20,2,29297.04
3597,100213,200064,20241130,15,1,6481.16
3598,100194,200083,20251029,20,3,5099.02
3599,100384,200044,20230114,18,1,1855.29
3600,100072,200056,20230220,16,1,645.9
3601,100463,200075,20241118,19,1,9222.29
3602,100302,200044,20250904,20,1,4668.01
3603,100267,200080,20250924,19,3,15864.62
3604,100407,200093,20250320,5,1,14354.42
3605,100351,200089,20230915,8,1,10664.71
3606,100232,200118,20230420,3,1,5052.85
3607,100213,200085,20230511,19,2,3876.42
3608,100070,200116,20260216,7,2,16312.45
3609,100374,200033,20230315,14,1,18732.15
3610,100271,200081,20250325,7,1,8254.56
3611,100350,200049,20240619,1,2,17768.35
3612,100188,200105,20240218,14,1,13015.72
3613,100410,200108,20230213,6,1,4907.19
3614,100424,200073,20230201,6,1,7438.37
3615,100587,200026,20241126,3,1,12097.5
3616,100579,200069,20240413,8,1,15987.22
3617,100368,200071,20240819,10,1,13013.39
3618,100474,200042,20230416,20,2,7386.97
3619,100168,200086,20260122,21,3,3210.92
3620,100382,200111,20230716,3,1,2988.82
